 

stn;time;tre200dx;tre200dn;tre200d0;rka150d0;hns000d0
LUZ;19830830;22.3;15.2;18.5;0.0;0
LUZ;19830831;24.1;13.5;18.7;5.0;0
LUZ;19830901;24.6;13.2;17.9;17.3;0
LUZ;19830902;21.8;14.3;17.1;23.3;0
LUZ;19830903;19.6;10.2;15.4;4.1;0
LUZ;19830904;20.1;10.0;14.5;0.6;0
LUZ;19830905;22.4;14.2;18.2;0.1;0
LUZ;19830906;24.1;16.0;18.4;1.1;0
LUZ;19830907;18.9;9.6;15.2;0.1;0
LUZ;19830908;21.3;7.6;14.3;0.0;0
LUZ;19830909;23.5;11.2;17.8;0.0;0
LUZ;19830910;24.5;11.1;17.2;7.1;0
LUZ;19830911;15.3;9.3;11.5;2.0;0
LUZ;19830912;15.0;9.3;11.3;0.7;0
LUZ;19830913;18.6;7.2;12.3;0.0;0
LUZ;19830914;21.7;10.8;15.3;0.0;0
LUZ;19830915;24.3;9.7;16.8;2.2;0
LUZ;19830916;15.3;6.7;12.0;23.5;0
LUZ;19830917;13.8;6.2;10.2;2.3;0
LUZ;19830918;18.2;8.6;13.0;0.0;0
LUZ;19830919;22.0;7.6;14.2;0.0;0
LUZ;19830920;15.1;9.4;12.9;15.8;0
LUZ;19830921;17.8;7.5;13.8;0.0;0
LUZ;19830922;20.0;11.3;15.9;0.0;0
LUZ;19830923;19.1;10.8;13.8;0.0;0
LUZ;19830924;24.0;9.7;15.6;0.0;0
LUZ;19830925;24.2;12.3;17.9;0.1;0
LUZ;19830926;20.4;10.4;15.0;0.0;0
LUZ;19830927;18.6;7.8;13.1;0.0;0
LUZ;19830928;18.8;10.5;13.6;0.0;0
LUZ;19830929;19.3;10.6;14.0;0.0;0
LUZ;19830930;20.8;10.9;15.3;0.0;0
LUZ;19831001;20.6;12.6;15.7;8.2;0
LUZ;19831002;18.7;10.8;14.6;0.0;0
LUZ;19831003;21.0;9.1;14.2;0.0;0
LUZ;19831004;22.6;9.1;15.2;0.0;0
LUZ;19831005;22.9;9.5;14.8;0.0;0
LUZ;19831006;14.1;8.9;12.5;21.8;0
LUZ;19831007;17.0;11.1;13.5;0.1;0
LUZ;19831008;17.9;8.8;13.4;0.0;0
LUZ;19831009;15.1;11.1;12.7;8.1;0
LUZ;19831010;17.2;10.1;13.5;0.0;0
LUZ;19831011;18.4;6.3;11.3;7.5;0
LUZ;19831012;13.7;3.7;8.7;0.0;0
LUZ;19831013;17.1;3.1;9.8;0.0;0
LUZ;19831014;15.4;6.8;11.3;0.9;0
LUZ;19831015;15.1;6.0;11.0;1.9;0
LUZ;19831016;14.2;4.4;8.9;8.3;0
LUZ;19831017;11.1;6.1;8.0;2.8;0
LUZ;19831018;12.1;6.2;8.9;0.0;0
LUZ;19831019;14.5;3.7;9.8;0.4;0
LUZ;19831020;14.4;10.6;12.0;0.2;0
LUZ;19831021;11.3;6.4;8.9;0.2;0
LUZ;19831022;10.8;3.0;6.1;0.0;0
LUZ;19831023;7.5;1.1;4.0;0.0;0
LUZ;19831024;10.1;1.3;4.8;0.0;0
LUZ;19831025;6.8;2.7;5.2;0.0;0
LUZ;19831026;11.9;4.0;6.8;0.0;0
LUZ;19831027;14.5;2.1;7.2;0.0;0
LUZ;19831028;15.1;2.1;7.3;0.0;0
LUZ;19831029;7.7;2.7;6.3;0.0;0
LUZ;19831030;7.6;5.9;6.8;0.0;0
LUZ;19831031;9.6;5.0;6.9;0.2;0
LUZ;19831101;10.2;4.1;7.2;0.0;0
LUZ;19831102;8.4;1.0;4.6;0.0;0
LUZ;19831103;8.9;0.2;4.2;0.0;0
LUZ;19831104;8.8;4.1;6.2;0.0;0
LUZ;19831105;14.2;4.9;8.8;0.0;0
LUZ;19831106;6.8;4.2;5.6;0.0;0
LUZ;19831107;6.2;3.9;4.8;0.0;0
LUZ;19831108;7.0;2.6;4.2;0.0;0
LUZ;19831109;5.7;2.8;4.1;0.0;0
LUZ;19831110;5.5;3.5;4.4;0.0;0
LUZ;19831111;4.9;2.5;4.1;0.0;0
LUZ;19831112;4.9;3.4;4.1;0.2;0
LUZ;19831113;4.8;0.9;3.4;0.1;0
LUZ;19831114;0.9;-1.2;-0.1;0.0;0
LUZ;19831115;1.3;-2.0;-0.2;0.0;0
LUZ;19831116;3.8;-2.3;0.8;0.0;0
LUZ;19831117;2.9;-1.3;1.0;0.0;0
LUZ;19831118;1.7;0.6;1.1;0.0;0
LUZ;19831119;1.8;0.0;0.8;0.0;0
LUZ;19831120;5.5;-2.0;-0.3;0.0;0
LUZ;19831121;2.8;-0.8;1.2;0.0;0
LUZ;19831122;2.6;-1.9;0.2;0.0;0
LUZ;19831123;2.2;-1.0;0.4;0.0;0
LUZ;19831124;3.0;0.0;1.1;0.1;0
LUZ;19831125;8.9;3.0;6.2;4.0;0
LUZ;19831126;15.8;6.5;10.2;11.9;0
LUZ;19831127;14.6;5.8;10.3;37.9;0
LUZ;19831128;9.9;5.4;8.3;5.6;0
LUZ;19831129;7.4;0.8;3.7;6.4;0
LUZ;19831130;5.9;0.8;2.7;1.3;1
LUZ;19831201;1.4;-3.3;-0.8;0.0;0
LUZ;19831202;-1.2;-4.8;-3.4;0.0;0
LUZ;19831203;-4.0;-5.3;-4.6;0.0;0
LUZ;19831204;-2.3;-4.4;-3.5;0.0;0
LUZ;19831205;-1.2;-3.5;-2.4;0.0;0
LUZ;19831206;0.7;-4.3;-1.5;1.1;8
LUZ;19831207;1.9;-2.0;0.4;1.9;1
LUZ;19831208;-1.4;-5.2;-2.5;0.0;0
LUZ;19831209;2.2;-2.9;0.1;0.0;0
LUZ;19831210;3.4;-2.5;1.5;5.1;1
LUZ;19831211;0.8;-3.5;-1.0;0.9;0
LUZ;19831212;-1.6;-5.8;-3.2;0.0;2
LUZ;19831213;2.2;-2.2;0.0;0.8;0
LUZ;19831214;0.7;-1.3;-0.1;0.0;0
LUZ;19831215;-1.1;-3.1;-2.0;0.0;0
LUZ;19831216;0.1;-3.4;-1.8;0.0;0
LUZ;19831217;4.1;-1.8;1.0;0.0;0
LUZ;19831218;1.3;-2.9;0.1;0.0;0
LUZ;19831219;4.6;-1.7;2.2;1.9;0
LUZ;19831220;2.7;-0.6;1.5;0.0;0
LUZ;19831221;4.5;-0.4;2.6;2.0;0
LUZ;19831222;6.1;1.1;3.2;5.3;0
LUZ;19831223;14.6;1.2;5.4;3.4;0
LUZ;19831224;14.4;2.8;10.3;0.0;0
LUZ;19831225;10.3;-0.9;3.7;0.0;0
LUZ;19831226;15.8;1.7;9.2;9.6;0
LUZ;19831227;6.9;1.0;4.5;0.0;0
LUZ;19831228;9.9;1.1;4.5;0.0;0
LUZ;19831229;6.7;-0.7;2.1;0.0;0
LUZ;19831230;5.4;-0.4;2.2;0.0;0
LUZ;19831231;6.0;1.0;4.5;0.1;0
LUZ;19840101;3.1;-0.9;0.8;0.0;0
LUZ;19840102;1.0;-1.9;-0.4;0.0;0
LUZ;19840103;6.1;-2.1;2.2;2.1;1
LUZ;19840104;5.6;0.8;2.6;1.7;1
LUZ;19840105;3.2;-4.7;0.1;0.5;0
LUZ;19840106;1.2;-3.0;-0.4;0.2;0
LUZ;19840107;4.7;-2.5;1.4;1.8;0
LUZ;19840108;4.6;-0.3;2.5;0.9;1
LUZ;19840109;1.8;-0.9;0.5;0.9;1
LUZ;19840110;1.5;-3.7;-0.3;0.0;0
LUZ;19840111;0.0;-6.6;-3.4;0.0;0
LUZ;19840112;2.0;-5.0;-0.7;2.4;5
LUZ;19840113;3.0;-6.6;-0.5;0.3;0
LUZ;19840114;15.1;1.2;5.9;4.2;0
LUZ;19840115;7.9;1.8;4.6;1.6;0
LUZ;19840116;7.3;2.7;4.6;0.0;0
LUZ;19840117;8.6;1.7;5.1;11.4;0
LUZ;19840118;6.4;-1.8;2.4;0.0;0
LUZ;19840119;0.1;-3.4;-1.3;2.0;3
LUZ;19840120;1.2;-0.3;0.6;6.6;1
LUZ;19840121;-0.2;-1.9;-1.2;3.5;10
LUZ;19840122;7.5;-1.3;1.8;8.5;9
LUZ;19840123;6.5;-1.0;2.3;15.2;1
LUZ;19840124;4.2;0.3;2.4;5.8;3
LUZ;19840125;2.8;-7.4;0.0;0.5;0
LUZ;19840126;-0.4;-6.8;-3.2;0.0;0
LUZ;19840127;4.5;-5.4;0.2;0.0;0
LUZ;19840128;4.7;-2.4;1.6;0.0;0
LUZ;19840129;5.2;-4.1;0.9;0.0;0
LUZ;19840130;3.9;-1.9;1.1;0.5;0
LUZ;19840131;4.2;-2.8;1.1;1.4;0
LUZ;19840201;5.5;-1.6;2.2;0.0;0
LUZ;19840202;5.0;1.4;2.8;2.6;0
LUZ;19840203;6.1;0.6;3.4;0.6;0
LUZ;19840204;6.7;2.8;4.9;1.5;0
LUZ;19840205;10.4;0.2;5.8;6.3;0
LUZ;19840206;10.1;1.6;5.9;5.6;0
LUZ;19840207;10.8;3.3;7.4;13.3;0
LUZ;19840208;7.3;0.5;3.8;10.6;1
LUZ;19840209;3.8;0.1;1.6;1.0;2
LUZ;19840210;3.1;-0.8;0.8;0.0;0
LUZ;19840211;1.6;-0.9;0.1;2.7;1
LUZ;19840212;1.5;-3.9;-1.4;0.0;0
LUZ;19840213;-0.8;-5.7;-3.5;0.0;0
LUZ;19840214;-2.0;-5.3;-3.6;0.0;0
LUZ;19840215;-2.3;-5.2;-3.6;0.0;0
LUZ;19840216;-3.0;-6.2;-4.4;0.0;0
LUZ;19840217;-1.0;-5.4;-3.8;0.0;0
LUZ;19840218;-3.3;-5.7;-4.4;0.0;0
LUZ;19840219;0.8;-4.8;-2.9;0.0;0
LUZ;19840220;1.3;-5.0;-2.0;1.1;1
LUZ;19840221;4.2;-5.7;0.1;0.1;4
LUZ;19840222;5.8;-2.1;1.8;4.7;0
LUZ;19840223;4.2;-3.9;0.6;0.0;2
LUZ;19840224;2.0;-1.2;0.7;0.8;0
LUZ;19840225;1.2;0.3;0.8;0.0;0
LUZ;19840226;1.0;-0.7;0.3;2.6;4
LUZ;19840227;1.6;-1.0;0.4;0.5;0
LUZ;19840228;3.4;-0.7;1.0;0.0;0
LUZ;19840229;1.8;0.2;0.8;0.0;0
LUZ;19840301;1.4;0.2;0.8;0.0;0
LUZ;19840302;6.0;-0.3;2.5;5.3;12
LUZ;19840303;2.8;-2.8;-0.1;4.6;3
LUZ;19840304;4.0;-2.3;0.8;0.2;0
LUZ;19840305;3.5;-5.9;-1.0;0.0;0
LUZ;19840306;6.3;-4.7;0.7;0.0;0
LUZ;19840307;5.4;-1.8;1.2;0.0;2
LUZ;19840308;1.5;-3.0;-0.3;8.0;4
LUZ;19840309;1.5;-6.0;-1.2;0.0;0
LUZ;19840310;0.6;-4.8;-1.0;0.0;0
LUZ;19840311;1.6;-3.7;-1.1;0.0;0
LUZ;19840312;3.6;-6.6;-1.7;0.0;0
LUZ;19840313;6.7;-5.4;0.2;0.0;0
LUZ;19840314;7.7;-3.6;1.5;0.0;0
LUZ;19840315;6.8;-1.6;1.6;0.0;0
LUZ;19840316;10.9;-3.4;3.0;0.0;0
LUZ;19840317;11.2;-2.2;4.0;0.0;0
LUZ;19840318;10.5;-1.1;4.3;0.0;0
LUZ;19840319;9.3;-0.9;3.8;0.0;0
LUZ;19840320;10.2;-1.7;3.8;0.0;0
LUZ;19840321;11.8;-1.0;4.9;0.1;0
LUZ;19840322;11.2;-1.2;5.2;0.0;0
LUZ;19840323;11.7;1.5;5.8;0.0;0
LUZ;19840324;12.0;-0.3;5.9;0.0;0
LUZ;19840325;7.3;0.4;4.3;3.4;0
LUZ;19840326;11.8;0.2;5.8;0.7;0
LUZ;19840327;12.3;1.6;7.9;0.5;0
LUZ;19840328;16.5;5.5;10.4;0.2;0
LUZ;19840329;9.1;3.2;6.4;1.1;0
LUZ;19840330;5.7;1.5;3.7;3.8;0
LUZ;19840331;10.3;-1.1;5.4;0.0;0
LUZ;19840401;7.8;4.7;6.3;3.3;0
LUZ;19840402;8.0;-0.3;3.2;11.0;3
LUZ;19840403;4.2;-1.0;0.9;2.3;0
LUZ;19840404;5.2;-0.2;2.1;0.0;0
LUZ;19840405;4.5;0.2;2.3;2.7;0
LUZ;19840406;6.8;1.1;4.0;1.2;0
LUZ;19840407;11.2;0.5;6.2;0.0;0
LUZ;19840408;6.7;4.6;5.7;5.2;0
LUZ;19840409;9.3;0.2;5.9;0.4;0
LUZ;19840410;10.5;-0.4;4.8;2.3;0
LUZ;19840411;6.0;3.3;4.4;1.8;0
LUZ;19840412;9.5;2.8;5.6;5.3;0
LUZ;19840413;11.6;1.5;6.5;1.3;0
LUZ;19840414;18.3;-0.5;8.6;0.0;0
LUZ;19840415;20.4;2.1;11.7;0.0;0
LUZ;19840416;13.9;1.3;6.7;10.2;0
LUZ;19840417;7.2;2.1;4.2;0.6;0
LUZ;19840418;9.1;1.1;5.2;0.0;0
LUZ;19840419;13.4;-0.6;6.4;0.0;0
LUZ;19840420;18.5;1.5;9.8;0.0;0
LUZ;19840421;20.5;5.3;12.9;0.0;0
LUZ;19840422;22.1;6.0;13.9;0.0;0
LUZ;19840423;23.3;6.0;15.0;0.0;0
LUZ;19840424;20.2;6.7;14.1;0.0;0
LUZ;19840425;20.2;7.3;13.1;0.0;0
LUZ;19840426;21.4;5.3;12.9;0.0;0
LUZ;19840427;17.3;5.3;11.0;0.0;0
LUZ;19840428;14.7;2.0;8.5;0.0;0
LUZ;19840429;10.0;1.2;4.8;1.8;0
LUZ;19840430;12.3;1.5;6.1;0.3;0
LUZ;19840501;17.0;0.1;8.9;0.0;0
LUZ;19840502;21.7;5.3;13.2;0.0;0
LUZ;19840503;15.6;6.9;11.0;0.0;0
LUZ;19840504;13.8;8.5;11.8;0.0;0
LUZ;19840505;19.2;9.3;13.1;29.4;0
LUZ;19840506;21.0;8.0;13.6;0.0;0
LUZ;19840507;17.5;5.0;11.9;16.9;0
LUZ;19840508;8.3;4.1;5.8;4.3;0
LUZ;19840509;13.1;2.6;8.0;0.0;0
LUZ;19840510;12.5;2.0;7.9;0.0;0
LUZ;19840511;10.7;4.8;8.2;0.0;0
LUZ;19840512;7.9;5.9;7.0;0.0;0
LUZ;19840513;7.8;6.2;7.0;0.5;0
LUZ;19840514;11.9;4.6;8.8;0.0;0
LUZ;19840515;16.4;2.7;10.0;0.0;0
LUZ;19840516;18.4;5.6;12.2;2.2;0
LUZ;19840517;17.3;7.7;12.0;6.6;0
LUZ;19840518;20.4;7.0;13.6;0.0;0
LUZ;19840519;18.3;6.6;12.2;2.3;0
LUZ;19840520;12.0;6.0;9.2;8.2;0
LUZ;19840521;14.9;7.0;10.3;11.0;0
LUZ;19840522;18.3;5.7;12.3;0.0;0
LUZ;19840523;13.8;9.2;11.0;0.5;0
LUZ;19840524;17.2;7.2;11.8;2.3;0
LUZ;19840525;11.5;8.8;9.7;8.5;0
LUZ;19840526;19.1;6.9;12.8;0.1;0
LUZ;19840527;11.5;6.5;8.8;14.4;0
LUZ;19840528;10.4;5.4;7.2;4.2;0
LUZ;19840529;11.7;4.5;8.2;0.0;0
LUZ;19840530;12.2;6.0;9.1;16.3;0
LUZ;19840531;16.8;8.6;11.9;3.4;0
LUZ;19840601;21.3;7.6;14.8;0.0;0
LUZ;19840602;20.8;11.6;15.3;0.7;0
LUZ;19840603;23.3;8.7;16.1;0.1;0
LUZ;19840604;16.0;6.4;11.0;2.1;0
LUZ;19840605;14.8;7.7;11.4;12.3;0
LUZ;19840606;14.9;6.5;9.8;6.7;0
LUZ;19840607;15.8;5.5;9.9;1.9;0
LUZ;19840608;14.9;5.0;11.0;0.0;0
LUZ;19840609;21.8;9.7;15.3;0.0;0
LUZ;19840610;22.8;9.0;15.7;0.0;0
LUZ;19840611;22.6;10.0;16.2;0.0;0
LUZ;19840612;22.6;9.2;16.3;0.0;0
LUZ;19840613;25.5;9.5;18.0;0.0;0
LUZ;19840614;25.0;11.4;19.1;0.0;0
LUZ;19840615;19.3;13.1;17.3;0.0;0
LUZ;19840616;20.2;11.3;15.0;0.0;0
LUZ;19840617;23.9;9.1;16.6;0.0;0
LUZ;19840618;26.3;10.4;18.7;0.0;0
LUZ;19840619;27.1;11.8;19.9;0.0;0
LUZ;19840620;25.0;13.4;19.7;0.6;0
LUZ;19840621;21.9;14.8;17.4;6.9;0
LUZ;19840622;21.1;14.8;17.1;8.4;0
LUZ;19840623;21.5;12.5;15.8;5.0;0
LUZ;19840624;17.4;10.7;13.4;18.5;0
LUZ;19840625;20.5;8.7;14.7;0.0;0
LUZ;19840626;22.0;13.8;17.4;0.0;0
LUZ;19840627;24.4;10.5;18.3;0.0;0
LUZ;19840628;22.1;13.9;16.7;12.3;0
LUZ;19840629;15.1;10.8;13.2;5.3;0
LUZ;19840630;21.2;10.1;15.2;0.0;0
LUZ;19840701;24.2;9.5;17.8;0.0;0
LUZ;19840702;21.3;12.8;17.0;3.5;0
LUZ;19840703;16.0;10.2;13.2;6.7;0
LUZ;19840704;16.9;9.7;13.0;0.0;0
LUZ;19840705;18.2;9.3;13.6;0.0;0
LUZ;19840706;22.5;7.9;15.5;0.0;0
LUZ;19840707;25.8;9.9;17.9;0.0;0
LUZ;19840708;27.9;12.0;20.1;0.0;0
LUZ;19840709;30.6;15.0;22.9;0.0;0
LUZ;19840710;31.9;16.6;24.3;0.0;0
LUZ;19840711;34.0;16.3;25.4;0.0;0
LUZ;19840712;24.7;17.7;21.1;3.0;0
LUZ;19840713;23.4;16.7;19.1;0.6;0
LUZ;19840714;25.0;15.1;19.8;0.0;0
LUZ;19840715;21.6;13.4;16.8;20.3;0
LUZ;19840716;19.5;11.0;14.5;0.3;0
LUZ;19840717;17.3;10.7;13.6;0.0;0
LUZ;19840718;21.1;8.3;14.9;0.0;0
LUZ;19840719;22.5;10.8;17.3;0.0;0
LUZ;19840720;24.4;12.6;18.7;0.0;0
LUZ;19840721;26.9;12.2;19.7;0.7;0
LUZ;19840722;26.8;14.5;20.2;0.0;0
LUZ;19840723;27.8;13.7;20.5;0.0;0
LUZ;19840724;26.5;16.0;20.6;0.9;0
LUZ;19840725;25.0;14.5;19.2;6.7;0
LUZ;19840726;16.7;12.8;14.5;15.4;0
LUZ;19840727;19.2;12.4;15.3;0.0;0
LUZ;19840728;17.8;12.7;14.8;0.6;0
LUZ;19840729;27.1;14.8;20.4;0.0;0
LUZ;19840730;30.1;15.1;22.9;0.0;0
LUZ;19840731;30.5;16.1;23.0;6.5;0
LUZ;19840801;20.2;12.8;16.4;9.4;0
LUZ;19840802;25.0;10.4;17.7;0.0;0
LUZ;19840803;29.1;13.1;21.5;0.0;0
LUZ;19840804;23.5;16.1;18.9;5.9;0
LUZ;19840805;18.2;13.6;16.2;11.7;0
LUZ;19840806;18.7;13.0;16.0;0.0;0
LUZ;19840807;22.8;13.3;17.5;0.0;0
LUZ;19840808;19.0;12.8;15.4;0.1;0
LUZ;19840809;18.1;14.8;16.0;13.4;0
LUZ;19840810;16.5;12.5;14.6;66.0;0
LUZ;19840811;17.0;12.5;14.5;22.3;0
LUZ;19840812;21.5;13.5;17.1;0.0;0
LUZ;19840813;20.5;12.0;16.7;0.0;0
LUZ;19840814;24.0;11.0;15.9;10.1;0
LUZ;19840815;25.5;10.0;17.3;0.1;0
LUZ;19840816;24.2;10.5;16.9;0.0;0
LUZ;19840817;24.2;11.2;17.2;0.0;0
LUZ;19840818;25.2;10.4;17.6;0.0;0
LUZ;19840819;24.4;11.1;17.5;0.0;0
LUZ;19840820;24.2;12.0;17.7;0.0;0
LUZ;19840821;26.2;12.6;18.8;0.0;0
LUZ;19840822;25.7;13.6;19.5;0.0;0
LUZ;19840823;26.5;14.3;19.5;0.0;0
LUZ;19840824;21.0;14.4;16.7;3.5;0
LUZ;19840825;19.8;13.6;15.5;4.8;0
LUZ;19840826;15.9;13.1;14.4;0.5;0
LUZ;19840827;20.4;13.7;16.6;0.2;0
LUZ;19840828;23.5;12.4;16.8;0.0;0
LUZ;19840829;24.2;10.4;16.9;0.0;0
LUZ;19840830;23.7;11.9;17.6;0.0;0
LUZ;19840831;24.3;12.7;18.2;0.0;0
LUZ;19840901;25.7;11.8;18.7;0.0;0
LUZ;19840902;27.2;12.9;19.6;0.0;0
LUZ;19840903;27.0;13.4;19.5;10.9;0
LUZ;19840904;24.0;15.3;19.4;0.5;0
LUZ;19840905;18.2;8.1;12.7;32.5;0
LUZ;19840906;12.5;6.7;8.4;9.4;0
LUZ;19840907;14.5;5.6;10.3;0.0;0
LUZ;19840908;16.5;7.0;11.1;0.0;0
LUZ;19840909;17.4;9.5;13.4;0.0;0
LUZ;19840910;16.4;8.5;12.3;8.7;0
LUZ;19840911;17.8;9.7;13.0;0.3;0
LUZ;19840912;20.3;11.3;15.4;0.0;0
LUZ;19840913;22.3;13.3;16.8;0.0;0
LUZ;19840914;22.9;10.8;16.3;21.7;0
LUZ;19840915;14.9;10.8;12.4;11.7;0
LUZ;19840916;11.2;10.1;10.8;29.5;0
LUZ;19840917;17.0;10.7;12.9;0.8;0
LUZ;19840918;13.1;11.2;12.1;9.4;0
LUZ;19840919;16.8;11.3;13.5;0.5;0
LUZ;19840920;18.4;11.4;14.0;0.0;0
LUZ;19840921;18.8;8.8;14.2;8.3;0
LUZ;19840922;13.4;7.5;10.1;6.2;0
LUZ;19840923;14.5;6.8;10.3;16.0;0
LUZ;19840924;14.3;7.2;10.0;0.5;0
LUZ;19840925;10.4;6.7;7.9;8.3;0
LUZ;19840926;11.6;7.1;8.4;10.6;0
